"qualifying_code","exclude_if_any"
"262","197.46"
"262","197.47"
"262","197.48"
"262","197.49"
"262","197.5"
"262","197.50"
"262","197.51"
"262","197.52"
"262","197.53"
"262","197.54"
"262","197.55"
"262","197.56"
"262","197.57"
"262","197.58"
"262","197.59"
"262","197.6"
"262","197.60"
"262","197.61"
"262","197.62"
"262","197.63"
"262","197.64"
"262","197.65"
"262","197.66"
"262","197.67"
"262","197.68"
"262","197.69"
"262","197.7"
"262","197.70"
"262","197.71"
"262","197.72"
"262","197.73"
"262","197.74"
"262","197.75"
"262","197.76"
"262","197.77"
"262","197.78"
"262","197.79"
"262","197.8"
"262","197.80"
"262","197.81"
"262","197.82"
"262","197.83"
"262","197.84"
"262","197.85"
"262","197.86"
"262","197.87"
"262","197.88"
"262","197.89"
"262","197.9"
"262","197.90"
"262","197.91"
"262","197.92"
"262","197.93"
"262","197.94"
"262","197.95"
"262","197.96"
"262","197.97"
"262","197.98"
"262","197.99"
"262","198"
"262","198.0"
"262","198.00"
"262","198.01"
"262","198.02"
"262","198.03"
"262","198.04"
"262","198.05"
"262","198.06"
"262","198.07"
"262","198.08"
"262","198.09"
"262","198.1"
"262","198.10"
"262","198.11"
"262","198.12"
"262","198.13"
"262","198.14"
"262","198.15"
"262","198.16"
"262","198.17"
"262","198.18"
"262","198.19"
"262","198.2"
"262","198.20"
"262","198.21"
"262","198.22"
"262","198.23"
"262","198.24"
"262","198.25"
"262","198.26"
"262","198.27"
"262","198.28"
"262","198.29"
"262","198.3"
"262","198.30"
"262","198.31"
"262","198.32"
"262","198.33"
"262","198.34"
"262","198.35"
"262","198.36"
"262","198.37"
"262","198.38"
"262","198.39"
"262","198.4"
"262","198.40"
"262","198.41"
"262","198.42"
"262","198.43"
"262","198.44"
"262","198.45"
"262","198.46"
"262","198.47"
"262","198.48"
"262","198.49"
"262","198.5"
"262","198.50"
"262","198.51"
"262","198.52"
"262","198.53"
"262","198.54"
"262","198.55"
"262","198.56"
"262","198.57"
"262","198.58"
"262","198.59"
"262","198.6"
"262","198.60"
"262","198.61"
"262","198.62"
"262","198.63"
"262","198.64"
"262","198.65"
"262","198.66"
"262","198.67"
"262","198.68"
"262","198.69"
"262","198.7"
"262","198.70"
"262","198.71"
"262","198.72"
"262","198.73"
"262","198.74"
"262","198.75"
"262","198.76"
"262","198.77"
"262","198.78"
"262","198.79"
"262","198.8"
"262","198.80"
"262","198.81"
"262","198.82"
"262","198.83"
"262","198.84"
"262","198.85"
"262","198.86"
"262","198.87"
"262","198.88"
"262","198.89"
"262","198.9"
"262","198.90"
"262","198.91"
"262","198.92"
"262","198.93"
"262","198.94"
"262","198.95"
"262","198.96"
"262","198.97"
"262","198.98"
"262","198.99"
"262","199"
"262","199.0"
"262","199.00"
"262","199.01"
"262","199.02"
"262","199.03"
"262","199.04"
"262","199.05"
"262","199.06"
"262","199.07"
"262","199.08"
"262","199.09"
"262","199.1"
"262","199.10"
"262","199.11"
"262","199.12"
"262","199.13"
"262","199.14"
"262","199.15"
"262","199.16"
"262","199.17"
"262","199.18"
"262","199.19"
"262","199.2"
"262","199.20"
"262","199.21"
"262","199.22"
"262","199.23"
"262","199.24"
"262","199.25"
"262","199.26"
"262","199.27"
"262","199.28"
"262","199.29"
"262","199.3"
"262","199.30"
"262","199.31"
"262","199.32"
"262","199.33"
"262","199.34"
"262","199.35"
"262","199.36"
"262","199.37"
"262","199.38"
"262","199.39"
"262","199.4"
"262","199.40"
"262","199.41"
"262","199.42"
"262","199.43"
"262","199.44"
"262","199.45"
"262","199.46"
"262","199.47"
"262","199.48"
"262","199.49"
"262","199.5"
"262","199.50"
"262","199.51"
"262","199.52"
"262","199.53"
"262","199.54"
"262","199.55"
"262","199.56"
"262","199.57"
"262","199.58"
"262","199.59"
"262","199.6"
"262","199.60"
"262","199.61"
"262","199.62"
"262","199.63"
"262","199.64"
"262","199.65"
"262","199.66"
"262","199.67"
"262","199.68"
"262","199.69"
"262","199.7"
"262","199.70"
"262","199.71"
"262","199.72"
"262","199.73"
"262","199.74"
"262","199.75"
"262","199.76"
"262","199.77"
"262","199.78"
"262","199.79"
"262","199.8"
"262","199.80"
"262","199.81"
"262","199.82"
"262","199.83"
"262","199.84"
"262","199.85"
"262","199.86"
"262","199.87"
"262","199.88"
"262","199.89"
"262","199.9"
"262","199.90"
"262","199.91"
"262","199.92"
"262","199.93"
"262","199.94"
"262","199.95"
"262","199.96"
"262","199.97"
"262","199.98"
"262","199.99"
"262","200"
"262","200.0"
"262","200.00"
"262","200.01"
"262","200.02"
"262","200.03"
"262","200.04"
"262","200.05"
"262","200.06"
"262","200.07"
"262","200.08"
"262","200.09"
"262","200.1"
"262","200.10"
"262","200.11"
"262","200.12"
"262","200.13"
"262","200.14"
"262","200.15"
"262","200.16"
"262","200.17"
"262","200.18"
"262","200.19"
"262","200.2"
"262","200.20"
"262","200.21"
"262","200.22"
"262","200.23"
"262","200.24"
"262","200.25"
"262","200.26"
"262","200.27"
"262","200.28"
"262","200.29"
"262","200.3"
"262","200.30"
"262","200.31"
"262","200.32"
"262","200.33"
"262","200.34"
"262","200.35"
"262","200.36"
"262","200.37"
"262","200.38"
"262","200.39"
"262","200.4"
"262","200.40"
"262","200.41"
"262","200.42"
"262","200.43"
"262","200.44"
"262","200.45"
"262","200.46"
"262","200.47"
"262","200.48"
"262","200.49"
"262","200.5"
"262","200.50"
"262","200.51"
"262","200.52"
"262","200.53"
"262","200.54"
"262","200.55"
"262","200.56"
"262","200.57"
"262","200.58"
"262","200.59"
"262","200.6"
"262","200.60"
"262","200.61"
"262","200.62"
"262","200.63"
"262","200.64"
"262","200.65"
"262","200.66"
"262","200.67"
"262","200.68"
"262","200.69"
"262","200.7"
"262","200.70"
"262","200.71"
"262","200.72"
"262","200.73"
"262","200.74"
"262","200.75"
"262","200.76"
"262","200.77"
"262","200.78"
"262","200.79"
"262","200.8"
"262","200.80"
"262","200.81"
"262","200.82"
"262","200.83"
"262","200.84"
"262","200.85"
"262","200.86"
"262","200.87"
"262","200.88"
"262","200.89"
"262","200.9"
"262","200.90"
"262","200.91"
"262","200.92"
"262","200.93"
"262","200.94"
"262","200.95"
"262","200.96"
"262","200.97"
"262","200.98"
"262","200.99"
"262","201"
"262","201.0"
"262","201.00"
"262","201.01"
"262","201.02"
"262","201.03"
"262","201.04"
"262","201.05"
"262","201.06"
"262","201.07"
"262","201.08"
"262","201.09"
"262","201.1"
"262","201.10"
"262","201.11"
"262","201.12"
"262","201.13"
"262","201.14"
"262","201.15"
"262","201.16"
"262","201.17"
"262","201.18"
"262","201.19"
"262","201.2"
"262","201.20"
"262","201.21"
"262","201.22"
"262","201.23"
"262","201.24"
"262","201.25"
"262","201.26"
"262","201.27"
"262","201.28"
"262","201.29"
"262","201.3"
"262","201.30"
"262","201.31"
"262","201.32"
"262","201.33"
"262","201.34"
"262","201.35"
"262","201.36"
"262","201.37"
"262","201.38"
"262","201.39"
"262","201.4"
"262","201.40"
"262","201.41"
"262","201.42"
"262","201.43"
"262","201.44"
"262","201.45"
"262","201.46"
"262","201.47"
"262","201.48"
"262","201.49"
"262","201.5"
"262","201.50"
"262","201.51"
"262","201.52"
"262","201.53"
"262","201.54"
"262","201.55"
"262","201.56"
"262","201.57"
"262","201.58"
"262","201.59"
"262","201.6"
"262","201.60"
"262","201.61"
"262","201.62"
"262","201.63"
"262","201.64"
"262","201.65"
"262","201.66"
"262","201.67"
"262","201.68"
"262","201.69"
"262","201.7"
"262","201.70"
"262","201.71"
"262","201.72"
"262","201.73"
"262","201.74"
"262","201.75"
"262","201.76"
"262","201.77"
"262","201.78"
"262","201.79"
"262","201.8"
"262","201.80"
"262","201.81"
"262","201.82"
"262","201.83"
"262","201.84"
"262","201.85"
"262","201.86"
"262","201.87"
"262","201.88"
"262","201.89"
"262","201.9"
"262","201.90"
"262","201.91"
"262","201.92"
"262","201.93"
"262","201.94"
"262","201.95"
"262","201.96"
"262","201.97"
"262","201.98"
"262","201.99"
"262","202"
"262","202.0"
"262","202.00"
"262","202.01"
"262","202.02"
"262","202.03"
"262","202.04"
"262","202.05"
"262","202.06"
"262","202.07"
"262","202.08"
"262","202.09"
"262","202.1"
"262","202.10"
"262","202.11"
"262","202.12"
"262","202.13"
"262","202.14"
"262","202.15"
"262","202.16"
"262","202.17"
"262","202.18"
"262","202.19"
"262","202.2"
"262","202.20"
"262","202.21"
"262","202.22"
"262","202.23"
"262","202.24"
"262","202.25"
"262","202.26"
"262","202.27"
"262","202.28"
"262","202.29"
"262","202.3"
"262","202.30"
"262","202.31"
"262","202.32"
"262","202.33"
"262","202.34"
"262","202.35"
"262","202.36"
"262","202.37"
"262","202.38"
"262","202.39"
"262","202.4"
"262","202.40"
"262","202.41"
"262","202.42"
"262","202.43"
"262","202.44"
"262","202.45"
"262","202.46"
"262","202.47"
"262","202.48"
"262","202.49"
"262","202.5"
"262","202.50"
"262","202.51"
"262","202.52"
"262","202.53"
"262","202.54"
"262","202.55"
"262","202.56"
"262","202.57"
"262","202.58"
"262","202.59"
"262","202.6"
"262","202.60"
"262","202.61"
"262","202.62"
"262","202.63"
"262","202.64"
"262","202.65"
"262","202.66"
"262","202.67"
"262","202.68"
"262","202.69"
"262","202.7"
"262","202.70"
"262","202.71"
"262","202.72"
"262","202.73"
"262","202.74"
"262","202.75"
"262","202.76"
"262","202.77"
"262","202.78"
"262","202.79"
"262","202.8"
"262","202.80"
"262","202.81"
"262","202.82"
"262","202.83"
"262","202.84"
"262","202.85"
"262","202.86"
"262","202.87"
"262","202.88"
"262","202.89"
"262","202.9"
"262","202.90"
"262","202.91"
"262","202.92"
"262","202.93"
"262","202.94"
"262","202.95"
"262","202.96"
"262","202.97"
"262","202.98"
"262","202.99"
"262","203"
"262","203.0"
"262","203.00"
"262","203.01"
"262","203.02"
"262","203.03"
"262","203.04"
"262","203.05"
"262","203.06"
"262","203.07"
"262","203.08"
"262","203.09"
"262","203.1"
"262","203.10"
"262","203.11"
"262","203.12"
"262","203.13"
"262","203.14"
"262","203.15"
"262","203.16"
"262","203.17"
"262","203.18"
"262","203.19"
"262","203.2"
"262","203.20"
"262","203.21"
"262","203.22"
"262","203.23"
"262","203.24"
"262","203.25"
"262","203.26"
"262","203.27"
"262","203.28"
"262","203.29"
"262","203.3"
"262","203.30"
"262","203.31"
"262","203.32"
"262","203.33"
"262","203.34"
"262","203.35"
"262","203.36"
"262","203.37"
"262","203.38"
"262","203.39"
"262","203.4"
"262","203.40"
"262","203.41"
"262","203.42"
"262","203.43"
"262","203.44"
"262","203.45"
"262","203.46"
"262","203.47"
"262","203.48"
"262","203.49"
"262","203.5"
"262","203.50"
"262","203.51"
"262","203.52"
"262","203.53"
"262","203.54"
"262","203.55"
"262","203.56"
"262","203.57"
"262","203.58"
"262","203.59"
"262","203.6"
"262","203.60"
"262","203.61"
"262","203.62"
"262","203.63"
"262","203.64"
"262","203.65"
"262","203.66"
"262","203.67"
"262","203.68"
"262","203.69"
"262","203.7"
"262","203.70"
"262","203.71"
"262","203.72"
"262","203.73"
"262","203.74"
"262","203.75"
"262","203.76"
"262","203.77"
"262","203.78"
"262","203.79"
"262","203.8"
"262","203.80"
"262","203.81"
"262","203.82"
"262","203.83"
"262","203.84"
"262","203.85"
"262","203.86"
"262","203.87"
"262","203.88"
"262","203.89"
"262","203.9"
"262","203.90"
"262","203.91"
"262","203.92"
"262","203.93"
"262","203.94"
"262","203.95"
"262","203.96"
"262","203.97"
"262","203.98"
"262","203.99"
"262","204"
"262","204.0"
"262","204.00"
"262","204.01"
"262","204.02"
"262","204.03"
"262","204.04"
"262","204.05"
"262","204.06"
"262","204.07"
"262","204.08"
"262","204.09"
"262","204.1"
"262","204.10"
"262","204.11"
"262","204.12"
"262","204.13"
"262","204.14"
"262","204.15"
"262","204.16"
"262","204.17"
"262","204.18"
"262","204.19"
"262","204.2"
"262","204.20"
"262","204.21"
"262","204.22"
"262","204.23"
"262","204.24"
"262","204.25"
"262","204.26"
"262","204.27"
"262","204.28"
"262","204.29"
"262","204.3"
"262","204.30"
"262","204.31"
"262","204.32"
"262","204.33"
"262","204.34"
"262","204.35"
"262","204.36"
"262","204.37"
"262","204.38"
"262","204.39"
"262","204.4"
"262","204.40"
"262","204.41"
"262","204.42"
"262","204.43"
"262","204.44"
"262","204.45"
"262","204.46"
"262","204.47"
"262","204.48"
"262","204.49"
"262","204.5"
"262","204.50"
"262","204.51"
"262","204.52"
"262","204.53"
"262","204.54"
"262","204.55"
"262","204.56"
"262","204.57"
"262","204.58"
"262","204.59"
"262","204.6"
"262","204.60"
"262","204.61"
"262","204.62"
"262","204.63"
"262","204.64"
"262","204.65"
"262","204.66"
"262","204.67"
"262","204.68"
"262","204.69"
"262","204.7"
"262","204.70"
"262","204.71"
"262","204.72"
"262","204.73"
"262","204.74"
"262","204.75"
"262","204.76"
"262","204.77"
"262","204.78"
"262","204.79"
"262","204.8"
"262","204.80"
"262","204.81"
"262","204.82"
"262","204.83"
"262","204.84"
"262","204.85"
"262","204.86"
"262","204.87"
"262","204.88"
"262","204.89"
"262","204.9"
"262","204.90"
"262","204.91"
"262","204.92"
"262","204.93"
"262","204.94"
"262","204.95"
"262","204.96"
"262","204.97"
"262","204.98"
"262","204.99"
"262","205"
"262","205.0"
"262","205.00"
"262","205.01"
"262","205.02"
"262","205.03"
"262","205.04"
"262","205.05"
"262","205.06"
"262","205.07"
"262","205.08"
"262","205.09"
"262","205.1"
"262","205.10"
"262","205.11"
"262","205.12"
"262","205.13"
"262","205.14"
"262","205.15"
"262","205.16"
"262","205.17"
"262","205.18"
"262","205.19"
"262","205.2"
"262","205.20"
"262","205.21"
"262","205.22"
"262","205.23"
"262","205.24"
"262","205.25"
"262","205.26"
"262","205.27"
"262","205.28"
"262","205.29"
"262","205.3"
"262","205.30"
"262","205.31"
"262","205.32"
"262","205.33"
"262","205.34"
"262","205.35"
"262","205.36"
"262","205.37"
"262","205.38"
"262","205.39"
"262","205.4"
"262","205.40"
"262","205.41"
"262","205.42"
"262","205.43"
"262","205.44"
"262","205.45"
"262","205.46"
"262","205.47"
"262","205.48"
"262","205.49"
"262","205.5"
"262","205.50"
"262","205.51"
"262","205.52"
"262","205.53"
"262","205.54"
"262","205.55"
"262","205.56"
"262","205.57"
"262","205.58"
"262","205.59"
"262","205.6"
"262","205.60"
"262","205.61"
"262","205.62"
"262","205.63"
"262","205.64"
"262","205.65"
"262","205.66"
"262","205.67"
"262","205.68"
"262","205.69"
"262","205.7"
"262","205.70"
"262","205.71"
"262","205.72"
"262","205.73"
"262","205.74"
"262","205.75"
"262","205.76"
"262","205.77"
"262","205.78"
"262","205.79"
"262","205.8"
"262","205.80"
"262","205.81"
"262","205.82"
"262","205.83"
"262","205.84"
"262","205.85"
"262","205.86"
"262","205.87"
"262","205.88"
"262","205.89"
"262","205.9"
"262","205.90"
"262","205.91"
"262","205.92"
"262","205.93"
"262","205.94"
"262","205.95"
"262","205.96"
"262","205.97"
"262","205.98"
"262","205.99"
"262","206"
"262","206.0"
"262","206.00"
"262","206.01"
"262","206.02"
"262","206.03"
"262","206.04"
"262","206.05"
"262","206.06"
"262","206.07"
"262","206.08"
"262","206.09"
"262","206.1"
"262","206.10"
"262","206.11"
"262","206.12"
"262","206.13"
"262","206.14"
"262","206.15"
"262","206.16"
"262","206.17"
"262","206.18"
"262","206.19"
"262","206.2"
"262","206.20"
"262","206.21"
"262","206.22"
"262","206.23"
"262","206.24"
"262","206.25"
"262","206.26"
"262","206.27"
"262","206.28"
"262","206.29"
"262","206.3"
"262","206.30"
"262","206.31"
"262","206.32"
"262","206.33"
"262","206.34"
"262","206.35"
"262","206.36"
"262","206.37"
"262","206.38"
"262","206.39"
"262","206.4"
"262","206.40"
"262","206.41"
"262","206.42"
"262","206.43"
"262","206.44"
"262","206.45"
"262","206.46"
"262","206.47"
"262","206.48"
"262","206.49"
"262","206.5"
"262","206.50"
"262","206.51"
"262","206.52"
"262","206.53"
"262","206.54"
"262","206.55"
"262","206.56"
"262","206.57"
"262","206.58"
"262","206.59"
"262","206.6"
"262","206.60"
"262","206.61"
"262","206.62"
"262","206.63"
"262","206.64"
"262","206.65"
"262","206.66"
"262","206.67"
"262","206.68"
"262","206.69"
"262","206.7"
"262","206.70"
"262","206.71"
"262","206.72"
"262","206.73"
"262","206.74"
"262","206.75"
"262","206.76"
"262","206.77"
"262","206.78"
"262","206.79"
"262","206.8"
"262","206.80"
"262","206.81"
"262","206.82"
"262","206.83"
"262","206.84"
"262","206.85"
"262","206.86"
"262","206.87"
"262","206.88"
"262","206.89"
"262","206.9"
"262","206.90"
"262","206.91"
"262","206.92"
"262","206.93"
"262","206.94"
"262","206.95"
"262","206.96"
"262","206.97"
"262","206.98"
"262","206.99"
"262","207"
"262","207.0"
"262","207.00"
"262","207.01"
"262","207.02"
"262","207.03"
"262","207.04"
"262","207.05"
"262","207.06"
"262","207.07"
"262","207.08"
"262","207.09"
"262","207.1"
"262","207.10"
"262","207.11"
"262","207.12"
"262","207.13"
"262","207.14"
"262","207.15"
"262","207.16"
"262","207.17"
"262","207.18"
"262","207.19"
"262","207.2"
"262","207.20"
"262","207.21"
"262","207.22"
"262","207.23"
"262","207.24"
"262","207.25"
"262","207.26"
"262","207.27"
"262","207.28"
"262","207.29"
"262","207.3"
"262","207.30"
"262","207.31"
"262","207.32"
"262","207.33"
"262","207.34"
"262","207.35"
"262","207.36"
"262","207.37"
"262","207.38"
"262","207.39"
"262","207.4"
"262","207.40"
"262","207.41"
"262","207.42"
"262","207.43"
"262","207.44"
"262","207.45"
"262","207.46"
"262","207.47"
"262","207.48"
"262","207.49"
"262","207.5"
"262","207.50"
"262","207.51"
"262","207.52"
"262","207.53"
"262","207.54"
"262","207.55"
"262","207.56"
"262","207.57"
"262","207.58"
"262","207.59"
"262","207.6"
"262","207.60"
"262","207.61"
"262","207.62"
"262","207.63"
"262","207.64"
"262","207.65"
"262","207.66"
"262","207.67"
"262","207.68"
"262","207.69"
"262","207.7"
"262","207.70"
"262","207.71"
"262","207.72"
"262","207.73"
"262","207.74"
"262","207.75"
"262","207.76"
"262","207.77"
"262","207.78"
"262","207.79"
"262","207.8"
"262","207.80"
"262","207.81"
"262","207.82"
"262","207.83"
"262","207.84"
"262","207.85"
"262","207.86"
"262","207.87"
"262","207.88"
"262","207.89"
"262","207.9"
"262","207.90"
"262","207.91"
"262","207.92"
"262","207.93"
"262","207.94"
"262","207.95"
"262","207.96"
"262","207.97"
"262","207.98"
"262","207.99"
"262","208.0"
"262","208.00"
"262","208.01"
"262","208.02"
"262","208.03"
"262","208.04"
"262","208.05"
"262","208.06"
"262","208.07"
"262","208.08"
"262","208.09"
"262","208.1"
"262","208.10"
"262","208.11"
"262","208.12"
"262","208.13"
"262","208.14"
"262","208.15"
"262","208.16"
"262","208.17"
"262","208.18"
"262","208.19"
"262","208.2"
"262","208.20"
"262","208.21"
"262","208.22"
"262","208.23"
"262","208.24"
"262","208.25"
"262","208.26"
"262","208.27"
"262","208.28"
"262","208.29"
"262","208.3"
"262","208.30"
"262","208.31"
"262","208.32"
"262","208.33"
"262","208.34"
"262","208.35"
"262","208.36"
"262","208.37"
"262","208.38"
"262","208.39"
"262","208.4"
"262","208.40"
"262","208.41"
"262","208.42"
"262","208.43"
"262","208.44"
"262","208.45"
"262","208.46"
"262","208.47"
"262","208.48"
"262","208.49"
"262","208.5"
"262","208.50"
"262","208.51"
"262","208.52"
"262","208.53"
"262","208.54"
"262","208.55"
"262","208.56"
"262","208.57"
"262","208.58"
"262","208.59"
"262","208.6"
"262","208.60"
"262","208.61"
"262","208.62"
"262","208.63"
"262","208.64"
"262","208.65"
"262","208.66"
"262","208.67"
"262","208.68"
"262","208.69"
"262","208.7"
"262","208.70"
"262","208.71"
"262","208.72"
"262","208.73"
"262","208.74"
"262","208.75"
"262","208.76"
"262","208.77"
"262","208.78"
"262","208.79"
"262","208.8"
"262","208.80"
"262","208.81"
"262","208.82"
"262","208.83"
"262","208.84"
"262","208.85"
"262","208.86"
"262","208.87"
"262","208.88"
"262","208.89"
"262","208.90"
"262","208.91"
"262","243"
"262","243.0"
"262","243.00"
"262","243.01"
"262","243.02"
"262","243.03"
"262","243.04"
"262","243.05"
"262","243.06"
"262","243.07"
"262","243.08"
"262","243.09"
"262","243.1"
"262","243.10"
"262","243.11"
"262","243.12"
"262","243.13"
"262","243.14"
"262","243.15"
"262","243.16"
"262","243.17"
"262","243.18"
"262","243.19"
"262","243.2"
"262","243.20"
"262","243.21"
"262","243.22"
"262","243.23"
"262","243.24"
"262","243.25"
"262","243.26"
"262","243.27"
"262","243.28"
"262","243.29"
"262","243.3"
"262","243.30"
"262","243.31"
"262","243.32"
"262","243.33"
"262","243.34"
"262","243.35"
"262","243.36"
"262","243.37"
"262","243.38"
"262","243.39"
"262","243.4"
"262","243.40"
"262","243.41"
"262","243.42"
"262","243.43"
"262","243.44"
"262","243.45"
"262","243.46"
"262","243.47"
"262","243.48"
"262","243.49"
"262","243.5"
"262","243.50"
"262","243.51"
"262","243.52"
"262","243.53"
"262","243.54"
"262","243.55"
"262","243.56"
"262","243.57"
"262","243.58"
"262","243.59"
"262","243.6"
"262","243.60"
"262","243.61"
"262","243.62"
"262","243.63"
"262","243.64"
"262","243.65"
"262","243.66"
"262","243.67"
"262","243.68"
"262","243.69"
"262","243.7"
"262","243.70"
"262","243.71"
"262","243.72"
"262","243.73"
"262","243.74"
"262","243.75"
"262","243.76"
"262","243.77"
"262","243.78"
"262","243.79"
"262","243.8"
"262","243.80"
"262","243.81"
"262","243.82"
"262","243.83"
"262","243.84"
"262","243.85"
"262","243.86"
"262","243.87"
"262","243.88"
"262","243.89"
"262","243.9"
"262","243.90"
"262","243.91"
"262","243.92"
"262","243.93"
"262","243.94"
"262","243.95"
"262","243.96"
"262","243.97"
"262","243.98"
"262","243.99"
"262","244.0"
"262","244.00"
"262","244.01"
"262","244.02"
"262","244.03"
"262","244.04"
"262","244.05"
"262","244.06"
"262","244.07"
"262","244.08"
"262","244.09"
"262","244.1"
"262","244.10"
"262","244.11"
"262","244.12"
"262","244.13"
"262","244.14"
"262","244.15"
"262","244.16"
"262","244.17"
"262","244.18"
"262","244.19"
"262","244.2"
"262","244.20"
"262","244.21"
"262","244.22"
"262","244.23"
"262","244.24"
"262","244.25"
"262","244.26"
"262","244.27"
"262","244.28"
"262","244.29"
"262","244.3"
"262","244.30"
"262","244.31"
"262","244.32"
"262","244.33"
"262","244.34"
"262","244.35"
"262","244.36"
"262","244.37"
"262","244.38"
"262","244.39"
"262","244.4"
"262","244.40"
"262","244.41"
"262","244.42"
"262","244.43"
"262","244.44"
"262","244.45"
"262","244.46"
"262","244.47"
"262","244.48"
"262","244.49"
"262","244.5"
"262","244.50"
"262","244.51"
"262","244.52"
"262","244.53"
"262","244.54"
"262","244.55"
"262","244.56"
"262","244.57"
"262","244.58"
"262","244.59"
"262","244.6"
"262","244.60"
"262","244.61"
"262","244.62"
"262","244.63"
"262","244.64"
"262","244.65"
"262","244.66"
"262","244.67"
"262","244.68"
"262","244.69"
"262","244.7"
"262","244.70"
"262","244.71"
"262","244.72"
"262","244.73"
"262","244.74"
"262","244.75"
"262","244.76"
"262","244.77"
"262","244.78"
"262","244.79"
"262","244.8"
"262","244.80"
"262","244.81"
"262","244.82"
"262","244.83"
"262","244.84"
"262","244.85"
"262","244.86"
"262","244.87"
"262","244.88"
"262","244.89"
"262","244.9"
"262","244.90"
"262","244.91"
"262","244.92"
"262","244.93"
"262","244.94"
"262","244.95"
"262","244.96"
"262","244.97"
"262","244.98"
"262","244.99"
"262","250.00"
"262","250.01"
"262","250.02"
"262","250.03"
"262","250.04"
"262","250.05"
"262","250.06"
"262","250.07"
"262","250.08"
"262","250.09"
"262","250.1"
"262","250.10"
"262","250.11"
"262","250.12"
"262","250.13"
"262","250.14"
"262","250.15"
"262","250.16"
"262","250.17"
"262","250.18"
"262","250.19"
"262","250.2"
"262","250.20"
"262","250.21"
"262","250.22"
"262","250.23"
"262","250.24"
"262","250.25"
"262","250.26"
"262","250.27"
"262","250.28"
"262","250.29"
"262","250.3"
"262","250.30"
"262","250.31"
"262","250.32"
"262","250.33"
"262","250.34"
"262","250.35"
"262","250.36"
"262","250.37"
"262","250.38"
"262","250.39"
"262","250.4"
"262","250.40"
"262","250.41"
"262","250.42"
"262","250.43"
"262","250.44"
"262","250.45"
"262","250.46"
"262","250.47"
"262","250.48"
"262","250.49"
"262","250.5"
"262","250.50"
"262","250.51"
"262","250.52"
"262","250.53"
"262","250.54"
"262","250.55"
"262","250.56"
"262","250.57"
"262","250.58"
"262","250.59"
"262","250.6"
"262","250.60"
"262","250.61"
"262","250.62"
"262","250.63"
"262","250.64"
"262","250.65"
"262","250.66"
"262","250.67"
"262","250.68"
"262","250.69"
"262","250.7"
"262","250.70"
"262","250.71"
"262","250.72"
"262","250.73"
"262","250.74"
"262","250.75"
"262","250.76"
"262","250.77"
"262","250.78"
"262","250.79"
"262","250.8"
"262","250.80"
"262","250.81"
"262","250.82"
"262","250.83"
"262","250.84"
"262","250.85"
"262","250.86"
"262","250.87"
"262","250.88"
"262","250.89"
"262","250.90"
"262","250.91"
"262","250.92"
"262","250.93"
"262","252.0"
"262","252.00"
"262","252.01"
"262","252.02"
"262","252.03"
"262","252.04"
"262","252.05"
"262","252.06"
"262","252.07"
"262","252.08"
"262","252.09"
"262","252.1"
"262","252.10"
"262","252.11"
"262","252.12"
"262","252.13"
"262","252.14"
"262","252.15"
"262","252.16"
"262","252.17"
"262","252.18"
"262","252.19"
"262","252.2"
"262","252.20"
"262","252.21"
"262","252.22"
"262","252.23"
"262","252.24"
"262","252.25"
"262","252.26"
"262","252.27"
"262","252.28"
"262","252.29"
"262","252.3"
"262","252.30"
"262","252.31"
"262","252.32"
"262","252.33"
"262","252.34"
"262","252.35"
"262","252.36"
"262","252.37"
"262","252.38"
"262","252.39"
"262","252.4"
"262","252.40"
"262","252.41"
"262","252.42"
"262","252.43"
"262","252.44"
"262","252.45"
"262","252.46"
"262","252.47"
"262","252.48"
"262","252.49"
"262","252.5"
"262","252.50"
"262","252.51"
"262","252.52"
"262","252.53"
"262","252.54"
"262","252.55"
"262","252.56"
"262","252.57"
"262","252.58"
"262","252.59"
"262","252.6"
"262","252.60"
"262","252.61"
"262","252.62"
"262","252.63"
"262","252.64"
"262","252.65"
"262","252.66"
"262","252.67"
"262","252.68"
"262","252.69"
"262","252.7"
"262","252.70"
"262","252.71"
"262","252.72"
"262","252.73"
"262","252.74"
"262","252.75"
"262","252.76"
"262","252.77"
"262","252.78"
"262","252.79"
"262","252.8"
"262","252.80"
"262","252.81"
"262","252.82"
"262","252.83"
"262","252.84"
"262","252.85"
"262","252.86"
"262","252.87"
"262","252.88"
"262","252.89"
"262","252.9"
"262","252.90"
"262","252.91"
"262","252.92"
"262","252.93"
"262","252.94"
"262","252.95"
"262","252.96"
"262","252.97"
"262","252.98"
"262","252.99"
"262","253.0"
"262","253.00"
"262","253.01"
"262","253.02"
"262","253.03"
"262","253.04"
"262","253.05"
"262","253.06"
"262","253.07"
"262","253.08"
"262","253.09"
"262","253.1"
"262","253.10"
"262","253.11"
"262","253.12"
"262","253.13"
"262","253.14"
"262","253.15"
"262","253.16"
"262","253.17"
"262","253.18"
"262","253.19"
"262","253.2"
"262","253.20"
"262","253.21"
"262","253.22"
"262","253.23"
"262","253.24"
"262","253.25"
"262","253.26"
"262","253.27"
"262","253.28"
"262","253.29"
"262","253.3"
"262","253.30"
"262","253.31"
"262","253.32"
"262","253.33"
"262","253.34"
"262","253.35"
"262","253.36"
"262","253.37"
"262","253.38"
"262","253.39"
"262","253.4"
"262","253.40"
"262","253.41"
